isHoliday_,pickup_weekday_,pickup_dayofyear_,night_trip_,rush_hour_,pickup_hour_,row_id_median,row_id_mean,row_id_count,start_lng_median,start_lng_mean,start_lng_count,start_lat_median,start_lat_mean,start_lat_count,end_lng_median,end_lng_mean,end_lng_count,end_lat_median,end_lat_mean,end_lat_count,start_timestamp_median,start_timestamp_mean,start_timestamp_count,duration_median,duration_mean,duration_count,pickup_weekofyear_median,pickup_weekofyear_mean,pickup_weekofyear_count,pickup_minute_median,pickup_minute_mean,pickup_minute_count,weekday_median,weekday_mean,weekday_count,log_trip_duration_median,log_trip_duration_mean,log_trip_duration_count,trip_distance_median,trip_distance_mean,trip_distance_count,trip_direction_median,trip_direction_mean,trip_direction_count,center_latitude_median,center_latitude_mean,center_latitude_count,center_longitude_median,center_longitude_mean,center_longitude_count,speed_median,speed_mean,speed_count,pace_median,pace_mean,pace_count
0,3,197,FALSE,TRUE,16,7298660.5,7298660.5,1322,-73.978378,-73.96768111,1322,40.756479,40.75151132,1322,-73.979271,-73.97070035,1322,40.7562985,40.75352253,1322,1437089265,1437089327,1322,863.5,1201.386536,1322,29,29,1322,27,28.301059,1322,TRUE,TRUE,1322,6.7621498,6.727702609,1322,1.998481172,3.688324675,1322,0,-23.78973979,1322,40.75578025,40.75251692,1322,-73.9771445,-73.96919073,1322,0.002779558,0.003009362,1322,359.7697371,inf,1322
0,3,197,FALSE,TRUE,17,7300114,7300114,1585,-73.979279,-73.97056161,1585,40.757431,40.75261085,1585,-73.97953,-73.97309026,1585,40.757183,40.75432192,1585,1437093130,1437093075,1585,855,1213.462461,1585,29,29,1585,32,30.75205047,1585,TRUE,TRUE,1585,6.752270376,6.724381769,1585,2.061733355,3.501658762,1585,6.709773362,-20.69600198,1585,40.755514,40.75346639,1585,-73.978035,-73.97182593,1585,0.002776244,0.003025731,1585,360.1989347,inf,1585
0,3,197,FALSE,TRUE,18,7301875,7302728.267,1937,-73.980858,-73.97298796,1937,40.756798,40.75283227,1937,-73.981445,-73.9758839,1937,40.755093,40.75282302,1937,1437096628,1437096632,1937,815,1070.283428,1937,29,29,1937,30,30.04026846,1937,TRUE,TRUE,1937,6.704414355,6.662653444,1937,1.95958827,3.203136242,1937,-0.657702297,-22.38005146,1937,40.7544475,40.75282765,1937,-73.9800605,-73.97443593,1937,0.002808024,0.00306886,1937,356.1223137,inf,1937
0,3,197,FALSE,TRUE,19,7303973,7303973,2187,-73.981773,-73.97364964,2187,40.75415,40.7508792,2187,-73.982719,-73.97767642,2187,40.751812,40.75125037,2187,1437100230,1437100210,2187,739,912.1188843,2187,29,29,2187,30,29.66575217,2187,TRUE,TRUE,2187,6.606650186,6.554568798,2187,2.101496544,3.205603482,2187,-10.14268098,-27.09891876,2187,40.752003,40.75106479,2187,-73.981667,-73.97566303,2187,0.003188413,0.003495459,2187,313.6356755,inf,2187
0,3,197,TRUE,FALSE,0,7278900.5,7278937.181,1208,-73.985958,-73.97746188,1208,40.745928,40.74440685,1208,-73.977688,-73.96851097,1208,40.749712,40.74790765,1208,1437031627,1437031679,1208,610.5,819.5687086,1208,29,29,1208,27,27.50082781,1208,TRUE,TRUE,1208,6.415914621,6.427612498,1208,2.878376295,4.119712654,1208,21.74112332,5.883926597,1208,40.74818425,40.74615725,1208,-73.98013875,-73.97298643,1208,0.004703807,0.006173351,1208,212.5937683,inf,1208
0,3,197,TRUE,FALSE,1,7280027,7285020.558,785,-73.98642,-73.97861119,785,40.744331,40.74363049,785,-73.977371,-73.96712116,785,40.748966,40.74751794,785,1437035175,1437035272,785,597,770.4878981,785,29,29,785,26,27.38980892,785,TRUE,TRUE,785,6.393590754,6.360094626,785,2.847335704,4.323619684,785,26.13432026,7.072119652,785,40.7461875,40.74557421,785,-73.979252,-73.97286618,785,0.005084463,0.005531574,785,196.6776019,inf,785
0,3,197,TRUE,FALSE,2,7280387,7280387,455,-73.986763,-73.97668438,455,40.744171,40.74316254,455,-73.9757,-73.96282292,455,40.747482,40.74638275,455,1437038781,1437038851,455,583,657.7230769,455,29,29,455,26,27.02197802,455,TRUE,TRUE,455,6.369900983,6.268477071,455,2.922579331,3.984607732,455,29.0078269,18.22572231,455,40.746443,40.74477264,455,-73.9786415,-73.96975365,455,0.005472878,0.005726225,455,182.7192228,inf,455
0,3,197,TRUE,FALSE,3,7280774.5,7280774.5,320,-73.9870495,-73.98253105,320,40.7471445,40.74419717,320,-73.9743765,-73.96321748,320,40.749241,40.74783201,320,1437042523,1437042536,320,569.5,683.08125,320,29,29,320,28,28.440625,320,TRUE,TRUE,320,6.346466696,6.292489993,320,2.903472918,4.455665263,320,28.63441161,21.46030819,320,40.7484435,40.74601459,320,-73.978792,-73.97287426,320,0.005796485,0.006122715,320,172.518707,inf,320
0,3,197,TRUE,FALSE,4,7281065.5,7281065.5,262,-73.9839895,-73.9761345,262,40.7480545,40.74634585,262,-73.958904,-73.94965989,262,40.75103,40.74520934,262,1437046189,1437046180,262,627,774.6412214,262,29,29,262,29.5,29.16412214,262,TRUE,TRUE,262,6.442386739,6.398523051,262,3.716006679,5.608539995,262,38.5623306,26.67509298,262,40.75007125,40.74577759,262,-73.97105225,-73.96289719,262,0.006418874,0.006747396,262,155.791087,248.2813606,262
0,3,197,TRUE,FALSE,5,7281390.5,7281390.5,388,-73.9797325,-73.96818285,388,40.7567045,40.7523029,388,-73.9746325,-73.95512177,388,40.757809,40.74999221,388,1437050136,1437050058,388,491,657.6881443,388,29,29,388,35,33.80154639,388,TRUE,TRUE,388,6.198476651,6.165005683,388,2.932786966,5.086658954,388,19.24115422,-1.950787401,388,40.75673775,40.75114756,388,-73.97258575,-73.96165231,388,0.00635322,0.006918764,388,157.4005179,inf,388
0,3,197,TRUE,FALSE,6,7282098,7282098,1027,-73.980415,-73.97085969,1027,40.754204,40.75128407,1027,-73.977814,-73.96898385,1027,40.756241,40.75137361,1027,1437053855,1437053702,1027,451,599.4138267,1027,29,29,1027,37,34.53554041,1027,TRUE,TRUE,1027,6.11368218,6.112058523,1027,2.189048998,3.725278668,1027,7.742506417,-19.53191972,1027,40.754265,40.75132884,1027,-73.9796525,-73.96992177,1027,0.005484734,0.005772516,1027,182.3242367,inf,1027
0,3,204,FALSE,FALSE,7,7522767.5,7522767.5,1580,-73.9806935,-73.97392539,1580,40.755806,40.75345598,1580,-73.978195,-73.9741263,1580,40.7559815,40.75284951,1580,1437661966,1437661893,1580,572,717.9360759,1580,30,30,1580,32,31.03544304,1580,TRUE,TRUE,1580,6.350885717,6.329085297,1580,2.159489617,3.288500009,1580,7.326622677,-20.08037551,1580,40.7549125,40.75315274,1580,-73.97959325,-73.97402585,1580,0.004085167,0.004396343,1580,244.7880236,inf,1580
0,3,204,FALSE,FALSE,8,7524724.5,7524779.041,1880,-73.9807775,-73.97520904,1880,40.755457,40.75389646,1880,-73.9802435,-73.97873127,1880,40.7548065,40.75169989,1880,1437665493,1437665456,1880,746.5,878.4430851,1880,30,30,1880,31,30.44680851,1880,TRUE,TRUE,1880,6.616734082,6.554355806,1880,1.991030872,2.957192969,1880,-12.12661449,-29.78085818,1880,40.753951,40.75279818,1880,-73.9801425,-73.97697016,1880,0.003025571,0.003294747,1880,330.5161749,inf,1880
0,3,204,FALSE,FALSE,9,7526673,7527735.382,1799,-73.981377,-73.97530636,1799,40.755161,40.75292436,1799,-73.981712,-73.97827681,1799,40.753529,40.75135114,1799,1437668929,1437668945,1799,759,915.5052807,1799,30,30,1799,28,28.59255142,1799,TRUE,TRUE,1799,6.633318433,6.59176516,1799,1.803108883,2.941472334,1799,-6.875600959,-26.14978214,1799,40.753729,40.75213775,1799,-73.981247,-73.97679158,1799,0.002747902,0.00306132,1799,363.9139363,inf,1799
0,3,204,FALSE,FALSE,20,7545800,7545800,2167,-73.983368,-73.9771992,2167,40.75135,40.74834401,2167,-73.98262,-73.97722618,2167,40.750549,40.74957144,2167,1437708577,1437708582,2167,705,835.6008306,2167,30,30,2167,29,29.22196585,2167,TRUE,TRUE,2167,6.559615237,6.496448816,2167,2.204470456,3.26108485,2167,7.39349889,-16.12258354,2167,40.7498055,40.74895773,2167,-73.9825095,-73.97721269,2167,0.003410678,0.003784937,2167,293.196822,inf,2167
0,3,204,FALSE,FALSE,21,7548021,7548021,2275,-73.983879,-73.9763197,2275,40.750973,40.74782105,2275,-73.981995,-73.97638996,2275,40.750622,40.74902372,2275,1437712241,1437712218,2275,707,840.7938462,2275,30,30,2275,30,29.81054945,2275,TRUE,TRUE,2275,6.562444094,6.517552882,2275,2.431618721,3.597992187,2275,13.70558157,-11.91989625,2275,40.749531,40.74842239,2275,-73.982616,-73.97635483,2275,0.003786258,0.004115992,2275,264.1130362,inf,2275
0,3,204,FALSE,FALSE,22,7550264,7550264,2211,-73.983879,-73.97584603,2211,40.75008,40.74646431,2211,-73.980301,-73.97500549,2211,40.75058,40.74857779,2211,1437715745,1437715778,2211,689,845.7001357,2211,30,30,2211,29,29.13794663,2211,TRUE,TRUE,2211,6.536691598,6.512512732,2211,2.544006471,3.708849566,2211,15.57074915,-10.02351848,2211,40.749975,40.74752105,2211,-73.98159,-73.97542576,2211,0.003951414,0.004307977,2211,253.0739564,inf,2211
0,3,204,FALSE,FALSE,23,7552551,7552772.52,2179,-73.98391,-73.9750254,2179,40.748657,40.74590448,2179,-73.979408,-73.97222748,2179,40.748451,40.7473286,2179,1437719330,1437719356,2179,673,830.6328591,2179,30,30,2179,28,28.75998164,2179,TRUE,TRUE,2179,6.513230111,6.487991903,2179,2.709146317,3.925754216,2179,19.13181517,-6.150333174,2179,40.747559,40.74661654,2179,-73.980488,-73.97362644,2179,0.004169664,0.004551702,2179,239.8274752,inf,2179
0,3,204,FALSE,TRUE,10,7528247,7528247,1681,-73.980309,-73.97463824,1681,40.756008,40.75426705,1681,-73.980949,-73.9774678,1681,40.754166,40.75162623,1681,1437672546,1437672565,1681,817,971.3521713,1681,30,30,1681,29,28.92088043,1681,TRUE,TRUE,1681,6.706862337,6.64601843,1681,1.961709288,3.050563956,1681,-12.98786243,-28.07414188,1681,40.7544215,40.75294664,1681,-73.980488,-73.97605302,1681,0.002709207,0.003025105,1681,369.1117483,inf,1681
0,3,204,FALSE,TRUE,11,7529909.5,7530267.67,1644,-73.981285,-73.97488274,1644,40.7556995,40.75298869,1644,-73.980282,-73.9753729,1644,40.755829,40.7532219,1644,1437676285,1437676252,1644,827,996.9118005,1644,30,30,1644,31,30.35462287,1644,TRUE,TRUE,1644,6.719013154,6.663501695,1644,1.931135359,3.219540914,1644,0.323871505,-23.71515538,1644,40.7546875,40.75310529,1644,-73.98093025,-73.97512782,1644,0.002746582,0.003030331,1644,364.0888402,inf,1644
0,3,204,FALSE,TRUE,12,7531644.5,7531644.5,1830,-73.9808995,-73.97452428,1830,40.7564505,40.75364169,1830,-73.9799575,-73.97455894,1830,40.756746,40.75452086,1830,1437679876,1437679826,1830,781.5,976.6650273,1830,30,30,1830,31,29.93333333,1830,TRUE,TRUE,1830,6.662493718,6.618566792,1830,1.856040691,3.152119773,1830,-0.364467249,-24.09971548,1830,40.75554875,40.75408128,1830,-73.9797115,-73.97454161,1830,0.002731921,0.003069648,1830,366.0427812,inf,1830
0,3,204,FALSE,TRUE,13,7533370,7533370,1621,-73.9813,-73.97333362,1621,40.754402,40.75102929,1621,-73.981354,-73.97396487,1621,40.75444,40.75109748,1621,1437683405,1437683412,1621,815,1023.463294,1621,30,30,1621,30,29.71252313,1621,TRUE,TRUE,1621,6.704414355,6.661432701,1621,1.886333921,3.328005574,1621,-8.350239725,-24.46282006,1621,40.753462,40.75106338,1621,-73.980774,-73.97364925,1621,0.002687298,0.003011868,1621,372.1209713,inf,1621
0,3,204,FALSE,TRUE,14,7535066,7535066,1771,-73.980598,-73.97251303,1771,40.756004,40.75182901,1771,-73.980568,-73.9729771,1771,40.755867,40.75217306,1771,1437686964,1437686980,1771,822,1054.796725,1771,30,30,1771,29,29.175607,1771,TRUE,TRUE,1771,6.712956201,6.667221401,1771,1.94589985,3.433839442,1771,4.586894582,-22.25155298,1771,40.7546505,40.75200104,1771,-73.979839,-73.97274507,1771,0.00274786,0.003077765,1771,363.9195455,inf,1771
0,3,204,FALSE,TRUE,15,7536755,7536755,1607,-73.980843,-73.96988755,1607,40.756493,40.75075589,1607,-73.979378,-73.97085843,1607,40.755611,40.75235082,1607,1437690553,1437690553,1607,840,1154.163659,1607,30,30,1607,29,28.71126322,1607,TRUE,TRUE,1607,6.73459166,6.71404437,1607,2.008377253,3.70148603,1607,7.41073335,-16.5568176,1607,40.7551975,40.75155335,1607,-73.9796485,-73.97037299,1607,0.002753355,0.003072275,1607,363.1932546,inf,1607
0,3,204,FALSE,TRUE,16,7538228,7538228,1339,-73.981262,-73.97217167,1339,40.756145,40.75144971,1339,-73.979279,-73.97043623,1339,40.756355,40.75347068,1339,1437694112,1437694139,1339,842,1111.884989,1339,30,30,1339,28,28.48394324,1339,TRUE,TRUE,1339,6.736966958,6.694933304,1339,2.083600175,3.495317487,1339,12.25193155,-15.93318547,1339,40.755148,40.7524602,1339,-73.9787255,-73.97130395,1339,0.002887319,0.003126458,1339,346.3419988,inf,1339
0,3,204,FALSE,TRUE,17,7539866,7539939.985,1627,-73.979767,-73.97104237,1627,40.75769,40.75332465,1627,-73.979889,-73.97328814,1627,40.757782,40.75445252,1627,1437697872,1437697872,1627,792,1059.46343,1627,30,30,1627,31,30.71727105,1627,TRUE,TRUE,1627,6.675823222,6.644940653,1627,1.967195867,3.265152466,1627,0.345974637,-22.52563988,1627,40.756548,40.75388859,1627,-73.978725,-73.97216525,1627,0.002912662,0.003129572,1627,343.3285664,inf,1627
0,3,204,FALSE,TRUE,18,7541626.5,7541768.473,1990,-73.9809495,-73.9723014,1990,40.755644,40.75112625,1990,-73.98003,-73.97486889,1990,40.755144,40.75246259,1990,1437701422,1437701430,1990,771.5,992.5929648,1990,30,30,1990,30,30.02361809,1990,TRUE,TRUE,1990,6.649631799,6.601526433,1990,2.071922382,3.247970957,1990,2.536041,-21.51556386,1990,40.75428875,40.75179442,1990,-73.9798905,-73.97358514,1990,0.003099941,0.003328752,1990,322.5867472,inf,1990
0,3,204,FALSE,TRUE,19,7543827.5,7544840.885,2296,-73.9820865,-73.97393086,2296,40.753742,40.75102394,2296,-73.982765,-73.9780416,2296,40.751442,40.75135054,2296,1437704995,1437705015,2296,740,886.4272648,2296,30,30,2296,29,29.75043554,2296,TRUE,TRUE,2296,6.608000625,6.558326144,2296,2.101844999,3.278568262,2296,-4.27289213,-25.40525961,2296,40.7519015,40.75118724,2296,-73.98215275,-73.97598623,2296,0.003207141,0.00354097,2296,311.8042337,inf,2296
0,3,204,TRUE,FALSE,0,7518205.5,7518205.5,1296,-73.9861375,-73.9786056,1296,40.745674,40.7437675,1296,-73.9792405,-73.97071733,1296,40.7471655,40.74523847,1296,1437636338,1437636412,1296,614.5,787.6643519,1296,30,30,1296,25,26.37731481,1296,TRUE,TRUE,1296,6.422434616,6.407309564,1296,2.740410857,4.028519796,1296,22.72212188,0.74085659,1296,40.74615475,40.74450298,1296,-73.98100675,-73.97466147,1296,0.004613206,0.004978709,1296,216.769043,inf,1296
0,3,204,TRUE,FALSE,1,7519242.5,7519242.5,778,-73.9869,-73.98078925,778,40.744793,40.74415961,778,-73.9773865,-73.96710589,778,40.747322,40.74716373,778,1437639959,1437640048,778,607,720.1979434,778,30,30,778,25.5,26.95758355,778,TRUE,TRUE,778,6.410174882,6.356849965,778,3.04675301,4.231813293,778,26.19179652,7.247798806,778,40.74643775,40.74566167,778,-73.98055825,-73.97394757,778,0.005249618,0.00557522,778,190.4907239,inf,778
0,3,204,TRUE,FALSE,2,7519865,7519865,467,-73.98719,-73.98101077,467,40.743492,40.74314637,467,-73.977951,-73.96272226,467,40.74696,40.74593314,467,1437643708,1437643716,467,559,697.0620985,467,30,30,467,28,28.08779443,467,TRUE,TRUE,467,6.327936784,6.292571246,467,2.995206778,4.287155897,467,31.74214583,17.79981309,467,40.745251,40.74453975,467,-73.980049,-73.97186652,467,0.005593233,0.005972811,467,178.7874722,inf,467
0,3,204,TRUE,FALSE,3,7520249,7520249,301,-73.987938,-73.98209483,301,40.743992,40.74245859,301,-73.973259,-73.96130842,301,40.746197,40.74733547,301,1437647199,1437647310,301,623,704.7475083,301,30,30,301,26,27.98006645,301,TRUE,TRUE,301,6.436150368,6.344957724,301,3.464876183,4.737879469,301,28.5220808,19.78935926,301,40.7470305,40.74489703,301,-73.9800375,-73.97170163,301,0.005926821,0.006339293,301,168.7245225,inf,301
0,3,204,TRUE,FALSE,4,7520537.5,7520537.5,276,-73.985077,-73.97578271,276,40.7472385,40.74631444,276,-73.9721715,-73.95607064,276,40.7516555,40.74873768,276,1437650842,1437650880,276,596.5,688.8768116,276,30,30,276,27,27.51449275,276,TRUE,TRUE,276,6.392737127,6.285582329,276,3.36371517,5.276262721,276,28.27138562,14.00499218,276,40.74969275,40.74752606,276,-73.9750995,-73.96592667,276,0.006412364,0.00710383,276,155.9493165,197.1183243,276
0,3,204,TRUE,FALSE,5,7520857.5,7521692.953,364,-73.97942,-73.96881187,364,40.754381,40.74988773,364,-73.9765665,-73.95292096,364,40.7555295,40.74873432,364,1437655031,1437654906,364,457,656.8956044,364,30,30,364,37,34.61813187,364,TRUE,TRUE,364,6.1268668,6.133631159,364,2.756174568,5.034268997,364,16.12767509,-14.68412409,364,40.75480275,40.74931102,364,-73.973627,-73.96086641,364,0.006756168,0.006956228,364,148.0131805,371.166926,364
0,3,204,TRUE,FALSE,6,7521508,7521508,939,-73.9814,-73.97302215,939,40.753052,40.75085467,939,-73.978554,-73.97154058,939,40.755836,40.75155065,939,1437658622,1437658493,939,436,608.056443,939,30,30,939,37,34.37486688,939,TRUE,TRUE,939,6.079933195,6.123859103,939,2.164763517,3.641635856,939,5.792734425,-20.33297235,939,40.7536355,40.75120266,939,-73.9798925,-73.97228137,939,0.005344641,0.005702245,939,187.1033202,inf,939
0,3,211,FALSE,FALSE,7,7760758,7760758,1713,-73.981148,-73.97573255,1713,40.756104,40.75391741,1713,-73.978813,-73.97518775,1713,40.756023,40.75325046,1713,1438266758,1438266704,1713,598,732.283129,1713,31,31,1713,32,31.23467601,1713,TRUE,TRUE,1713,6.395261598,6.373348977,1713,2.120030068,3.185771153,1713,4.929724828,-22.42693064,1713,40.755339,40.75358394,1713,-73.9804765,-73.97546015,1713,0.00392703,0.004316882,1713,254.6453721,inf,1713
0,3,211,FALSE,FALSE,8,7762593,7762624.498,1957,-73.980423,-73.97587907,1957,40.755119,40.75291817,1957,-73.980217,-73.9782461,1957,40.754944,40.75116583,1957,1438270293,1438270237,1957,771,935.2570261,1957,31,31,1957,31,30.13387839,1957,TRUE,TRUE,1957,6.64898455,6.61142976,1957,1.91727763,2.931057515,1957,-10.25597254,-28.21470451,1957,40.7535645,40.752042,1957,-73.9807705,-73.97706259,1957,0.002789659,0.003121902,1957,358.4668027,inf,1957
0,3,211,FALSE,FALSE,9,7764489.5,7764489.5,1838,-73.981468,-73.97610829,1838,40.754465,40.75264322,1838,-73.981014,-73.97792857,1838,40.7538475,40.75071338,1838,1438273723,1438273751,1838,816.5,966.3862894,1838,31,31,1838,28,28.7007617,1838,TRUE,TRUE,1838,6.706250716,6.635745097,1838,1.805472671,2.854512186,1838,-7.125102324,-27.27952634,1838,40.753334,40.7516783,1838,-73.98127375,-73.97701843,1838,0.002496846,0.002934965,1838,400.5052465,inf,1838
0,3,211,FALSE,FALSE,20,7782907.5,7782907.5,2060,-73.982666,-73.97511504,2060,40.7514015,40.74876587,2060,-73.9820025,-73.97571058,2060,40.7507975,40.75023338,2060,1438313421,1438313421,2060,740.5,888.1330097,2060,31,31,2060,30,29.8592233,2060,TRUE,TRUE,2060,6.608674934,6.559807887,2060,2.305187042,3.533989547,2060,8.09743601,-18.14881968,2060,40.75022675,40.74949962,2060,-73.98176975,-73.97541281,2060,0.003410547,0.003778793,2060,293.2081088,inf,2060
0,3,211,FALSE,FALSE,21,7785016.5,7785404.763,2158,-73.9834935,-73.97514667,2158,40.7509865,40.74729433,2158,-73.9808045,-73.97441806,2158,40.7503245,40.74933122,2158,1438316984,1438316969,2158,708,834.1672845,2158,31,31,2158,29,28.98331789,2158,TRUE,TRUE,2158,6.563855527,6.508660723,2158,2.438304058,3.702394565,2158,13.86670105,-12.17905886,2158,40.749735,40.74831277,2158,-73.981161,-73.97478236,2158,0.003841445,0.004208184,2158,260.3187389,inf,2158
0,3,211,FALSE,FALSE,22,7787170.5,7787170.5,2172,-73.984238,-73.9762719,2172,40.750084,40.74653466,2172,-73.9812545,-73.97494555,2172,40.7494415,40.74810311,2172,1438320531,1438320559,2172,713.5,858.2223757,2172,31,31,2172,28,28.82228361,2172,TRUE,TRUE,2172,6.571582753,6.530932926,2172,2.586375868,3.814730511,2172,12.42315109,-13.76012914,2172,40.74869925,40.74731889,2172,-73.98188775,-73.97560873,2172,0.003981436,0.004292394,2172,251.1657681,inf,2172
0,3,211,FALSE,FALSE,23,7789229.5,7789229.967,1946,-73.984005,-73.97310514,1946,40.748777,40.74548022,1946,-73.9800375,-73.97316814,1946,40.7503855,40.74971533,1946,1438324159,1438324192,1946,720,866.3283659,1946,31,31,1946,29,29.37307297,1946,TRUE,TRUE,1946,6.580638175,6.522732556,1946,2.662863027,4.02097432,1946,13.68618532,-10.61930372,1946,40.74896125,40.74759777,1946,-73.98097425,-73.97313664,1946,0.004165198,0.004513081,1946,240.0846072,inf,1946
0,3,211,FALSE,TRUE,10,7766220,7766220,1623,-73.981369,-73.97535405,1623,40.754253,40.75250307,1623,-73.982101,-73.97824911,1623,40.753757,40.75111103,1623,1438277354,1438277376,1623,809,987.0110906,1623,31,31,1623,29,29.12939002,1623,TRUE,TRUE,1623,6.697034248,6.658827631,1623,1.812024504,2.877692201,1623,-11.4241907,-28.00394809,1623,40.753456,40.75180705,1623,-73.981529,-73.97680158,1623,0.002541468,0.002892818,1623,393.4733892,inf,1623
0,3,211,FALSE,TRUE,11,7767852.5,7767886.934,1642,-73.9803775,-73.97509328,1642,40.7557125,40.75236241,1642,-73.979286,-73.97495749,1642,40.75666,40.75362537,1642,1438281058,1438281015,1642,807.5,977.8373934,1642,31,31,1642,30,29.75761267,1642,TRUE,TRUE,1642,6.695180488,6.625999324,1642,1.819078741,3.029868499,1642,4.372660484,-20.04226648,1642,40.75553225,40.75299389,1642,-73.97937,-73.97502538,1642,0.00264217,0.002995838,1642,378.476755,inf,1642
0,3,211,FALSE,TRUE,12,7769637,7769637,1929,-73.980469,-73.97446908,1929,40.755741,40.75262901,1929,-73.980003,-73.97571977,1929,40.755821,40.75312535,1929,1438284818,1438284695,1929,787,988.5370658,1929,31,31,1929,33,31.08709176,1929,TRUE,TRUE,1929,6.66949809,6.628668296,1929,1.741295061,2.903410447,1929,0,-22.96599197,1929,40.7553885,40.75287718,1929,-73.979618,-73.97509442,1929,0.002562095,0.002848725,1929,390.30566,inf,1929
0,3,211,FALSE,TRUE,13,7771527.5,7771527.5,1852,-73.980904,-73.97401135,1852,40.756302,40.75362226,1852,-73.980865,-73.97404256,1852,40.755255,40.75224592,1852,1438288219,1438288226,1852,879,1121.956803,1852,31,31,1852,30,29.93034557,1852,TRUE,TRUE,1852,6.779921907,6.732462975,1852,1.765475191,3.088455251,1852,3.555858241,-17.5866505,1852,40.75479375,40.75293409,1852,-73.98014825,-73.97402695,1852,0.002261117,0.002661352,1852,442.2599832,inf,1852
0,3,211,FALSE,TRUE,14,7773345,7773345,1783,-73.981003,-73.97249243,1783,40.755684,40.75165453,1783,-73.979584,-73.97148033,1783,40.755455,40.75207476,1783,1438291692,1438291723,1783,971,1321.648906,1783,31,31,1783,28,28.23724061,1783,TRUE,TRUE,1783,6.879355804,6.849561277,1783,1.801678879,3.370689883,1783,6.471648725,-16.91510913,1783,40.7544025,40.75186464,1783,-73.9792745,-73.97198638,1783,0.002122768,0.002466904,1783,471.0829531,inf,1783
0,3,211,FALSE,TRUE,15,7774910,7774910,1347,-73.97892,-73.96716917,1347,40.756096,40.75011003,1347,-73.9786,-73.96958717,1347,40.756516,40.75369001,1347,1438295282,1438295314,1347,969,1404.173719,1347,31,31,1347,28,28.07646622,1347,TRUE,TRUE,1347,6.877296071,6.883549677,1347,1.931843398,3.688800642,1347,5.868760462,-16.72415696,1347,40.75531,40.75190002,1347,-73.978325,-73.96837817,1347,0.002284912,0.002613585,1347,437.6536275,inf,1347
0,3,211,FALSE,TRUE,16,7776138.5,7776138.5,1110,-73.980217,-73.96893344,1110,40.7563855,40.75262814,1110,-73.9797325,-73.97097805,1110,40.7569315,40.7551966,1110,1438298902,1438298942,1110,953,1386.511712,1110,31,31,1110,28,28.54594595,1110,TRUE,TRUE,1110,6.860663671,6.81581009,1110,1.72768365,3.253562546,1110,5.777205965,-12.68966064,1110,40.756156,40.75391237,1110,-73.97934725,-73.96995574,1110,0.002088858,0.00236335,1110,478.7306091,inf,1110
0,3,211,FALSE,TRUE,17,7777364.5,7777364.5,1342,-73.9800035,-73.97149943,1342,40.757788,40.75363784,1342,-73.980587,-73.97338585,1342,40.7561795,40.75421916,1342,1438302703,1438302665,1342,895.5,1272.674367,1342,31,31,1342,31,30.60059613,1342,TRUE,TRUE,1342,6.798498138,6.777528129,1342,1.973297264,3.256610588,1342,0.861994887,-18.76434463,1342,40.75571075,40.7539285,1342,-73.97896375,-73.97244264,1342,0.002416634,0.002741189,1342,413.798972,inf,1342
0,3,211,FALSE,TRUE,18,7778923,7778948.58,1775,-73.980873,-73.97422772,1775,40.756187,40.75268336,1775,-73.980896,-73.97601281,1775,40.755089,40.75374209,1775,1438306373,1438306316,1775,800,1014.045634,1775,31,31,1775,32,31.44,1775,TRUE,TRUE,1775,6.685860947,6.624185411,1775,1.943335857,3.011651606,1775,0,-20.9472433,1775,40.7548545,40.75321273,1775,-73.979687,-73.97512026,1775,0.002791949,0.003089728,1775,358.1727157,inf,1775
0,3,211,FALSE,TRUE,19,7780844,7780864.946,2069,-73.982185,-73.97664913,2069,40.752567,40.75022697,2069,-73.981972,-73.97692903,2069,40.752708,40.75178619,2069,1438309855,1438309826,2069,730,868.0227163,2069,31,31,2069,30,29.93716771,2069,TRUE,TRUE,2069,6.59441346,6.53050477,2069,1.945647298,2.993257547,2069,9.002633052,-17.84675693,2069,40.752392,40.75100658,2069,-73.9815255,-73.97678908,2069,0.002992219,0.003381317,2069,334.2001583,inf,2069
0,3,211,TRUE,FALSE,0,7756170.5,7756170.5,1284,-73.985405,-73.9756242,1284,40.747267,40.74438176,1284,-73.97802,-73.96937921,1284,40.748728,40.74855371,1284,1438241221,1438241273,1284,639,795.3481308,1284,31,31,1284,27,27.39330218,1284,TRUE,TRUE,1284,6.461468176,6.435479608,1284,2.965650746,4.278397335,1284,22.7263352,5.289986232,1284,40.74707025,40.74646774,1284,-73.9804745,-73.97250171,1284,0.00476691,0.005267398,1284,209.7795205,inf,1284
0,3,211,TRUE,FALSE,1,7757165,7757165,705,-73.985611,-73.97883129,705,40.745113,40.74346699,705,-73.977783,-73.96796576,705,40.747658,40.74540822,705,1438244684,1438244798,705,562,733.7730496,705,31,31,705,24,26.14184397,705,TRUE,TRUE,705,6.333279628,6.319829824,705,2.740606311,3.997908228,705,26.47914457,10.41021676,705,40.7464505,40.7444376,705,-73.9789695,-73.97339852,705,0.004991252,0.005390587,705,200.3505319,inf,705
